dataset_name,fold_id,bucket_id,parent_bucket_id,level,status,weak_reasons,effective_bucket_id,threshold_source_bucket,n_train,n_val,pos_val,neg_val,score,parent_score,gain,alpha,beta,stats_regret,stats_precision,stats_recall,stats_f1,stats_bac,stats_bnd_ratio,stats_pos_coverage,stats_n_samples,stats_auc
adult_bttwd,4,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=very_old|L2_education=low,L1_age=very_old|L2_education=low,141,69,4,65,0.3289855072463769,0.4985795454545454,-0.16959403820816854,0.4,0.2,0.049275362318840575,1.0,0.25,0.4,0.6096153846153847,0.043478260869565216,0.014492753623188406,69.0,0.8923076923076922
adult_bttwd,4,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,strong,[],L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,300,122,12,110,0.3434426229508196,0.11018799411656557,0.23325462883425405,0.7,0.2,0.07868852459016393,1.0,0.3333333333333333,0.5,0.603030303030303,0.1557377049180328,0.03278688524590164,122.0,0.9045454545454545
adult_bttwd,4,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,742,304,1,303,-0.003947368421052632,0.351283422459893,-0.35523079088094567,0.2,0.1,0.003947368421052632,0.0,0.0,0.0,0.5,0.0,0.0,304.0,0.9933993399339933
adult_bttwd,4,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,strong,[],L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,68,27,17,10,0.6990196078431372,0.6511992005329781,0.04782040731015913,0.4,0.2,0.1462962962962963,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7911764705882353,0.07407407407407407,0.6296296296296297,27.0,0.9058823529411765
adult_bttwd,4,L1_age=mid|L2_education=low|L3_hours-per-week=high_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,16,10,1,9,,-0.02,,,,,,,,,,,,
adult_bttwd,4,L1_age=mid|L2_education=low|L3_hours-per-week=low_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,22,15,0,15,,-0.02,,,,,,,,,,,,
adult_bttwd,4,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,strong,[],L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,313,134,112,22,0.7182508510081174,0.6511992005329781,0.06705165047513928,0.5,0.2,0.13432835820895522,0.896551724137931,0.9285714285714286,0.912280701754386,0.5097402597402597,0.11940298507462686,0.8656716417910447,134.0,0.8417207792207791
adult_bttwd,4,L1_age=old|L2_education=low|L3_hours-per-week=low_hours,L1_age=old|L2_education=low,3,weak,"[""insufficient_train_samples""]",L1_age=old|L2_education=low,L1_age=old|L2_education=low,32,14,0,14,,0.6362869198312235,,,,,,,,,,,,
adult_bttwd,4,L1_age=young|L2_education=low|L3_hours-per-week=low_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,25,6,0,6,,0.43018508579624193,,,,,,,,,,,,
adult_bttwd,4,L1_age=young|L2_education=top|L3_hours-per-week=low_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,11,4,0,4,,0.43018508579624193,,,,,,,,,,,,
adult_bttwd,4,L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,strong,[],L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,504,226,75,151,0.3134218289085545,0.25441176470588245,0.059010064202672075,0.5,0.3,0.1938053097345133,0.8444444444444444,0.5066666666666667,0.6333333333333333,0.6175717439293598,0.252212389380531,0.19911504424778761,226.0,0.8590728476821191
adult_bttwd,4,L1_age=old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=old|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=old|L2_education=top,L1_age=old|L2_education=top,384,155,94,61,0.5753608247422681,0.6511992005329781,-0.07583837579070996,0.5,0.2,0.19258064516129034,0.82,0.8723404255319149,0.8453608247422681,0.665678409487269,0.15483870967741936,0.6451612903225806,155.0,0.843739100104639
adult_bttwd,4,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,strong,[],L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,840,306,6,300,0.4843137254901961,0.351283422459893,0.13303030303030305,0.4,0.3,0.01568627450980392,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.006535947712418301,306.0,0.975
adult_bttwd,4,L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,strong,[],L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,119,52,2,50,0.6435897435897435,0.6362869198312235,0.007302823758519983,0.4,0.2,0.023076923076923075,1.0,0.5,0.6666666666666666,0.75,0.0,0.019230769230769232,52.0,0.9500000000000001
adult_bttwd,4,L1_age=old|L2_education=low|L3_hours-per-week=high_hours,L1_age=old|L2_education=low,3,weak,"[""insufficient_train_samples""]",L1_age=old|L2_education=low,L1_age=old|L2_education=low,26,13,2,11,,0.6362869198312235,,,,,,,,,,,,
adult_bttwd,4,L1_age=very_old|L2_education=low|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=low,3,strong,[],L1_age=very_old|L2_education=low|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=low|L3_hours-per-week=high_hours,51,17,2,15,1.0,0.4985795454545454,0.5014204545454546,0.4,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.11764705882352941,17.0,1.0
adult_bttwd,4,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,strong,[],L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,309,127,10,117,0.45144356955380577,0.25441176470588245,0.19703180484792332,0.5,0.3,0.05039370078740158,0.8,0.4,0.5333333333333333,0.6786324786324787,0.06299212598425197,0.03937007874015748,127.0,0.9769230769230769
adult_bttwd,4,L1_age=young|L2_education=top|L3_hours-per-week=normal_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,11,6,0,6,,0.43018508579624193,,,,,,,,,,,,
adult_bttwd,4,L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1418,643,117,526,0.07215498005274192,0.11018799411656557,-0.03803301406382366,0.9,0.3,0.13576982892690515,1.0,0.1794871794871795,0.30434782608695654,0.5308082285268597,0.19284603421461896,0.03265940902021773,643.0,0.881974911442592
adult_bttwd,4,L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=mid|L2_education=top,L1_age=mid|L2_education=top,108,70,41,29,0.40666666666666673,0.561456400742115,-0.15478973407544827,0.5,0.1,0.2457142857142857,0.7906976744186046,0.8292682926829268,0.8095238095238095,0.4835996635828427,0.3142857142857143,0.6142857142857143,70.0,0.7897392767031118
adult_bttwd,4,L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,433,172,34,138,-0.0392938173567782,0.2271245724373827,-0.2664183897941609,0.5,0.2,0.18953488372093025,0.8571428571428571,0.17647058823529413,0.29268292682926833,0.4614236999147485,0.28488372093023256,0.040697674418604654,172.0,0.7789855072463768
adult_bttwd,5,ROOT,,0,strong,[],ROOT,ROOT,18234,7815,1882,5933,0.4851018972506997,,,0.6,0.3,0.12814459373000642,0.8409976617303195,0.573326248671626,0.6818325434439179,0.7176423928340432,0.13717210492642354,0.16417146513115802,7815.0,0.9266843639916009
adult_bttwd,5,L1_age=mid,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,4763,2036,407,1629,0.42969159451775635,0.4851018972506997,-0.05541030273294334,0.5,0.2,0.12585952848722987,0.8068181818181818,0.5233415233415234,0.6348733233979136,0.6818672012042177,0.15864440078585462,0.12966601178781925,2036.0,0.9102975401317943
adult_bttwd,5,L1_age=old,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,6245,2713,968,1745,0.4623809970403297,0.4851018972506997,-0.022720900210369988,0.6,0.3,0.166015481017324,0.850415512465374,0.6342975206611571,0.7266272189349113,0.6985241184967677,0.1964614817545153,0.26612605971249537,2713.0,0.9094049705178906
adult_bttwd,5,L1_age=very_old,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,3607,1552,485,1067,0.33731572164948453,0.4851018972506997,-0.14778617560121515,0.7,0.3,0.16871778350515465,0.8943396226415095,0.488659793814433,0.632,0.6276476101218369,0.25193298969072164,0.17074742268041238,1552.0,0.8869766857650798
adult_bttwd,5,L1_age=young,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,3619,1514,22,1492,0.35395689612994763,0.4851018972506997,-0.13114500112075206,0.6,0.3,0.012780713342140025,1.0,0.22727272727272727,0.37037037037037035,0.6112905191323422,0.00726552179656539,0.0033025099075297227,1514.0,0.9295941993663173
adult_bttwd,5,L1_age=very_old|L2_education=mid,L1_age=very_old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1612,673,141,532,0.1213282475698738,0.33731572164948453,-0.21598747407961072,0.7,0.3,0.15832095096582469,0.9473684210526315,0.2553191489361702,0.4022346368715083,0.5327347624380099,0.2451708766716196,0.05646359583952452,673.0,0.8299872020476724
adult_bttwd,5,L1_age=very_old|L2_education=top,L1_age=very_old,2,strong,[],L1_age=very_old|L2_education=top,L1_age=very_old|L2_education=top,441,167,118,49,0.592434514231449,0.33731572164948453,0.25511879258196446,0.6,0.1,0.15389221556886226,0.9174311926605505,0.847457627118644,0.8810572687224669,0.5461777931511588,0.2694610778443114,0.6526946107784432,167.0,0.9071255620892426
adult_bttwd,5,L1_age=old|L2_education=top,L1_age=old,2,strong,[],L1_age=old|L2_education=top,L1_age=old|L2_education=top,784,321,217,104,0.6537605696484201,0.4623809970403297,0.1913795726080904,0.7,0.4,0.14454828660436136,0.9064039408866995,0.847926267281106,0.8761904761904762,0.7172323644097838,0.1557632398753894,0.632398753894081,321.0,0.8942307692307693
adult_bttwd,5,L1_age=old|L2_education=low,L1_age=old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,189,80,1,79,-0.015,0.4623809970403297,-0.4773809970403297,1.0,0.9,0.015,0.0,0.0,0.0,0.5,0.0,0.0,80.0,0.9367088607594937
adult_bttwd,5,L1_age=mid|L2_education=top,L1_age=mid,2,strong,[],L1_age=mid|L2_education=top,L1_age=mid|L2_education=top,331,126,57,69,0.5383415435139574,0.42969159451775635,0.108649948996201,0.6,0.3,0.18333333333333335,0.7796610169491526,0.8070175438596491,0.7931034482758621,0.7368421052631579,0.14285714285714285,0.46825396825396826,126.0,0.8957538774472412
adult_bttwd,5,L1_age=young|L2_education=mid,L1_age=young,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1712,721,5,716,0.3266759130836801,0.35395689612994763,-0.027280983046267526,0.7,0.6,0.006657420249653259,1.0,0.2,0.33333333333333337,0.6,0.0,0.0013869625520110957,721.0,0.9622905027932961
adult_bttwd,5,L1_age=mid|L2_education=low,L1_age=mid,2,weak,"[""invalid_structural_score""]",ROOT,ROOT,110,55,0,55,,0.42969159451775635,,,,,,,,,,,,
adult_bttwd,5,L1_age=young|L2_education=low,L1_age=young,2,weak,"[""invalid_structural_score""]",ROOT,ROOT,72,37,0,37,,0.35395689612994763,,,,,,,,,,,,
adult_bttwd,5,L1_age=mid|L2_education=mid,L1_age=mid,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1920,857,102,755,0.2228887106184364,0.42969159451775635,-0.20680288389931994,0.5,0.2,0.10122520420070012,0.9615384615384616,0.24509803921568626,0.390625,0.5708933904687703,0.13302217036172695,0.030338389731621937,857.0,0.8867809375405792
adult_bttwd,5,L1_age=very_old|L2_education=high,L1_age=very_old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1260,598,219,379,0.27736245939186016,0.33731572164948453,-0.05995326225762437,0.7,0.3,0.19999999999999998,0.8461538461538461,0.502283105022831,0.6303724928366762,0.5901916844375369,0.3060200668896321,0.21739130434782608,598.0,0.8731822508162552
adult_bttwd,5,L1_age=mid|L2_education=high,L1_age=mid,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2402,998,248,750,0.4225761045901327,0.42969159451775635,-0.007115489927623675,0.5,0.2,0.14413827655310624,0.8081395348837209,0.5604838709677419,0.6619047619047619,0.6789086021505376,0.1903807615230461,0.17234468937875752,998.0,0.9055645161290322
adult_bttwd,5,L1_age=young|L2_education=high,L1_age=young,2,strong,[],L1_age=young|L2_education=high,L1_age=young|L2_education=high,1804,744,15,729,0.4003537068477646,0.35395689612994763,0.04639681071781698,0.5,0.3,0.015322580645161288,1.0,0.26666666666666666,0.4210526315789474,0.6305898491083676,0.010752688172043012,0.005376344086021506,744.0,0.903246456332876
adult_bttwd,5,L1_age=old|L2_education=high,L1_age=old,2,strong,[],L1_age=old|L2_education=high,L1_age=old|L2_education=high,2963,1320,544,776,0.5351596549852913,0.4623809970403297,0.07277865794496158,0.5,0.3,0.17704545454545456,0.8027079303675049,0.7628676470588235,0.7822808671065034,0.7435472255912674,0.14015151515151514,0.39166666666666666,1320.0,0.9004498464978776
adult_bttwd,5,L1_age=young|L2_education=top,L1_age=young,2,weak,"[""insufficient_train_samples""]",ROOT,ROOT,31,12,2,10,,0.35395689612994763,,,,,,,,,,,,
adult_bttwd,5,L1_age=very_old|L2_education=low,L1_age=very_old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,294,114,7,107,0.18201754385964913,0.33731572164948453,-0.1552981777898354,0.6,0.3,0.05921052631578947,1.0,0.14285714285714285,0.25,0.5667556742323098,0.017543859649122806,0.008771929824561403,114.0,0.8891855807743659
adult_bttwd,5,L1_age=old|L2_education=mid,L1_age=old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2309,992,206,786,0.11331627751251894,0.4623809970403297,-0.34906471952781076,0.6,0.2,0.1592741935483871,0.8591549295774648,0.2961165048543689,0.44043321299638993,0.5030200844882531,0.33568548387096775,0.0715725806451613,992.0,0.8676659502458065
adult_bttwd,5,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid,3,strong,[],L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,427,171,16,155,0.3149122807017544,0.1213282475698738,0.1935840331318806,0.4,0.3,0.07339181286549706,1.0,0.25,0.4,0.6217741935483871,0.023391812865497075,0.023391812865497075,171.0,0.7891129032258064
adult_bttwd,5,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top,3,strong,[],L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,191,67,52,15,0.87646383467279,0.592434514231449,0.284029320441341,0.6,0.4,0.06268656716417911,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.8474358974358974,0.04477611940298507,0.7761194029850746,67.0,0.964102564102564
adult_bttwd,5,L1_age=young|L2_education=low|L3_hours-per-week=high_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,7,9,0,9,,0.4851018972506997,,,,,,,,,,,,
adult_bttwd,5,L1_age=very_old|L2_education=top|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=very_old|L2_education=top,L1_age=very_old|L2_education=top,86,40,20,20,-0.046666666666666634,0.592434514231449,-0.6391011808981156,0.6,0.1,0.2925,0.8,0.4,0.5333333333333333,0.35,0.575,0.25,40.0,0.7500000000000001
adult_bttwd,5,L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1523,642,130,512,-0.041179278464475916,0.11331627751251894,-0.15449555597699485,0.8,0.2,0.17017133956386293,0.96,0.18461538461538463,0.3096774193548387,0.4438701923076923,0.3613707165109034,0.03894080996884735,642.0,0.8450871394230769
adult_bttwd,5,L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,strong,[],L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high|L3_hours-per-week=low_hours,860,366,3,363,0.4934426229508197,0.4003537068477646,0.09308891610305509,0.2,0.1,0.006557377049180328,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.00273224043715847,366.0,0.827364554637282
adult_bttwd,5,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,strong,[],L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,272,104,4,100,0.6455128205128204,0.2228887106184364,0.42262410989438404,0.4,0.3,0.016346153846153847,1.0,0.5,0.6666666666666666,0.75,0.009615384615384616,0.019230769230769232,104.0,0.985
adult_bttwd,5,L1_age=young|L2_education=low|L3_hours-per-week=normal_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,47,21,0,21,,0.4851018972506997,,,,,,,,,,,,
adult_bttwd,5,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,937,382,91,291,0.09441871392133169,0.1213282475698738,-0.02690953364854211,0.7,0.3,0.17447643979057592,0.9230769230769231,0.26373626373626374,0.41025641025641024,0.520184283070881,0.28272251308900526,0.06806282722513089,382.0,0.8293871077376233
adult_bttwd,5,L1_age=very_old|L2_education=low|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=low,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,100,35,0,35,,0.18201754385964913,,,,,,,,,,,,
adult_bttwd,5,L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,strong,[],L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,793,308,9,299,0.4681818181818182,0.4003537068477646,0.06782811133405359,0.5,0.3,0.02207792207792208,1.0,0.3333333333333333,0.5,0.6599777034559643,0.01948051948051948,0.00974025974025974,308.0,0.9197324414715718
adult_bttwd,5,L1_age=mid|L2_education=top|L3_hours-per-week=low_hours,L1_age=mid|L2_education=top,3,weak,"[""insufficient_train_samples""]",L1_age=mid|L2_education=top,L1_age=mid|L2_education=top,38,21,4,17,,0.5383415435139574,,,,,,,,,,,,
adult_bttwd,5,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,153,67,2,65,-0.03582089552238806,0.3266759130836801,-0.36249680860606814,0.7,0.6,0.03582089552238806,0.0,0.0,0.0,0.5,0.0,0.0,67.0,0.8846153846153846
adult_bttwd,5,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,strong,[],L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,155,55,23,32,0.5866924564796906,0.5383415435139574,0.04835091296573324,0.6,0.3,0.15818181818181817,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.7724184782608696,0.12727272727272726,0.43636363636363634,55.0,0.90625
adult_bttwd,5,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,strong,[],L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,304,140,30,110,0.6372169811320754,0.5351596549852913,0.10205732614678409,0.4,0.3,0.0925,0.8695652173913043,0.6666666666666666,0.7547169811320754,0.806060606060606,0.05,0.16428571428571428,140.0,0.9315151515151516
adult_bttwd,5,L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=old|L2_education=high,L1_age=old|L2_education=high,863,398,225,173,0.4390891107119307,0.5351596549852913,-0.09607054427336059,0.5,0.2,0.2301507537688442,0.8018433179723502,0.7733333333333333,0.7873303167420814,0.6005394990366089,0.23618090452261306,0.5452261306532663,398.0,0.8361849710982658
adult_bttwd,5,L1_age=very_old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,248,120,34,86,-0.06779761904761908,0.1213282475698738,-0.18912586661749287,0.7,0.3,0.22791666666666668,1.0,0.23529411764705882,0.38095238095238093,0.41415868673050615,0.44166666666666665,0.06666666666666667,120.0,0.7523939808481532
adult_bttwd,5,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,642,260,94,166,0.32461538461538464,0.4225761045901327,-0.09796071997474803,0.6,0.2,0.18807692307692306,0.9107142857142857,0.5425531914893617,0.6799999999999999,0.5875416559856447,0.3346153846153846,0.2153846153846154,260.0,0.876121507305819
adult_bttwd,5,L1_age=very_old|L2_education=high|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,293,134,24,110,0.22518656716417917,0.27736245939186016,-0.05217589222768099,0.6,0.3,0.14888059701492537,0.875,0.2916666666666667,0.43750000000000006,0.5912878787878788,0.12686567164179105,0.05970149253731343,134.0,0.8329545454545455
adult_bttwd,5,L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high,3,strong,[],L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,290,138,69,69,0.4093167701863353,0.27736245939186016,0.13195431079447512,0.7,0.4,0.1923913043478261,0.9534883720930233,0.5942028985507246,0.7321428571428571,0.6594202898550725,0.2608695652173913,0.3115942028985507,138.0,0.8771266540642721
adult_bttwd,5,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top,3,strong,[],L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,164,60,46,14,0.6170542635658917,0.592434514231449,0.024619749334442664,0.7,0.4,0.13333333333333333,0.95,0.8260869565217391,0.8837209302325583,0.5559006211180124,0.26666666666666666,0.6666666666666666,60.0,0.9114906832298137
adult_bttwd,5,L1_age=young|L2_education=top|L3_hours-per-week=high_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,5,2,1,1,,0.4851018972506997,,,,,,,,,,,,
adult_bttwd,5,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1248,570,61,509,0.18622326363854838,0.2228887106184364,-0.03666544697988802,0.5,0.2,0.09517543859649123,1.0,0.19672131147540983,0.3287671232876712,0.5639795162485104,0.09473684210526316,0.021052631578947368,570.0,0.8809623498341331
adult_bttwd,5,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,292,145,16,129,0.3289490968801313,0.4225761045901327,-0.09362700771000138,0.7,0.2,0.07482758620689656,1.0,0.3125,0.47619047619047616,0.6058624031007752,0.14482758620689656,0.034482758620689655,145.0,0.9341085271317829
adult_bttwd,5,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,677,326,126,200,0.08035683338532468,0.27736245939186016,-0.19700562600653548,0.8,0.3,0.2170245398773006,0.9019607843137255,0.36507936507936506,0.5197740112994351,0.4825396825396825,0.4447852760736196,0.15644171779141106,326.0,0.8598015873015874
adult_bttwd,5,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=old|L2_education=high,L1_age=old|L2_education=high,1796,782,289,493,0.4874941027487399,0.5351596549852913,-0.04766555223655139,0.6,0.3,0.1578005115089514,0.8539823008849557,0.6678200692041523,0.7495145631067962,0.7051067891659706,0.20843989769820973,0.289002557544757,782.0,0.9146177979603727
adult_bttwd,5,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,strong,[],L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,151,70,3,67,0.7750000000000001,0.4003537068477646,0.3746462931522355,0.4,0.2,0.010714285714285714,1.0,0.6666666666666666,0.8,0.8258706467661692,0.02857142857142857,0.02857142857142857,70.0,1.0
adult_bttwd,5,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,151,56,3,53,-0.06428571428571428,0.18201754385964913,-0.2463032581453634,0.4,0.3,0.06428571428571428,0.0,0.0,0.0,0.5,0.0,0.0,56.0,0.8238993710691824
adult_bttwd,5,L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,73,37,0,37,,0.4851018972506997,,,,,,,,,,,,
adult_bttwd,5,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,726,302,0,302,,0.3266759130836801,,,,,,,,,,,,
adult_bttwd,5,L1_age=mid|L2_education=low|L3_hours-per-week=high_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,17,9,0,9,,0.4851018972506997,,,,,,,,,,,,
adult_bttwd,5,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,strong,[],L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,71,30,13,17,0.7549999999999999,0.6537605696484201,0.10123943035157978,0.6,0.4,0.075,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8642533936651584,0.1,0.4,30.0,0.9638009049773755
adult_bttwd,5,L1_age=mid|L2_education=low|L3_hours-per-week=low_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,20,9,0,9,,0.4851018972506997,,,,,,,,,,,,
