dataset_name,fold_id,bucket_id,parent_bucket_id,level,status,weak_reasons,effective_bucket_id,threshold_source_bucket,n_train,n_val,pos_val,neg_val,score,parent_score,gain,alpha,beta,stats_regret,stats_precision,stats_recall,stats_f1,stats_bac,stats_bnd_ratio,stats_pos_coverage,stats_n_samples,stats_auc
adult_bttwd,2,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,strong,[],L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,320,133,111,22,0.7710235890154572,0.6208108214564719,0.15021276755898527,0.4,0.2,0.12969924812030076,0.8852459016393442,0.972972972972973,0.9270386266094421,0.5773955773955775,0.05263157894736842,0.9172932330827067,133.0,0.8394758394758395
adult_bttwd,2,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,strong,[],L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,147,62,30,32,0.6921836228287842,0.4940254178753972,0.19815820495338698,0.4,0.3,0.1532258064516129,0.8,0.9333333333333333,0.8615384615384616,0.8416666666666667,0.03225806451612903,0.5645161290322581,62.0,0.9375
adult_bttwd,2,L1_age=young|L2_education=low|L3_hours-per-week=normal_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,45,21,0,21,,0.5147123512090146,,,,,,,,,,,,
adult_bttwd,2,L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,77,42,2,40,-0.07142857142857142,-0.05263157894736842,-0.018796992481203006,0.4,0.2,0.07142857142857142,0.0,0.0,0.0,0.5,0.0,0.0,42.0,0.47500000000000003
adult_bttwd,2,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=young|L2_education=mid,L1_age=young|L2_education=mid,149,64,4,60,0.6197916666666666,0.6581074655254399,-0.03831579885877323,0.4,0.3,0.046875,1.0,0.5,0.6666666666666666,0.75,0.0,0.03125,64.0,0.9416666666666667
adult_bttwd,2,L1_age=young|L2_education=top|L3_hours-per-week=high_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,6,1,0,1,,0.5147123512090146,,,,,,,,,,,,
adult_bttwd,2,L1_age=mid|L2_education=mid|L3_hours-per-week=high_hours,L1_age=mid|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,416,171,26,145,0.15749601275917066,0.26212319790301447,-0.10462718514384381,0.4,0.3,0.1739766081871345,0.8571428571428571,0.23076923076923078,0.36363636363636365,0.5877984084880636,0.06432748538011696,0.04093567251461988,171.0,0.7880636604774536
adult_bttwd,2,L1_age=mid|L2_education=top|L3_hours-per-week=low_hours,L1_age=mid|L2_education=top,3,weak,"[""insufficient_train_samples""]",L1_age=mid|L2_education=top,L1_age=mid|L2_education=top,46,12,5,7,,0.4940254178753972,,,,,,,,,,,,
adult_bttwd,2,L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid,3,strong,[],L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=old|L2_education=mid|L3_hours-per-week=normal_hours,1518,648,121,527,0.2851758580925248,0.25962415914898057,0.025551698943544254,0.5,0.3,0.16165123456790123,0.819672131147541,0.4132231404958678,0.5494505494505495,0.6136324431132091,0.2052469135802469,0.0941358024691358,648.0,0.8888061222889583
adult_bttwd,2,L1_age=old|L2_education=low|L3_hours-per-week=high_hours,L1_age=old|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,34,11,1,10,,-0.0625,,,,,,,,,,,,
adult_bttwd,2,L1_age=old|L2_education=low|L3_hours-per-week=low_hours,L1_age=old|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,41,15,0,15,,-0.0625,,,,,,,,,,,,
adult_bttwd,2,L1_age=young|L2_education=top|L3_hours-per-week=low_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,9,4,0,4,,0.5147123512090146,,,,,,,,,,,,
adult_bttwd,2,L1_age=mid|L2_education=high|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1482,589,136,453,0.3349042796089223,0.3763940971884897,-0.041489817579567434,0.5,0.2,0.18463497453310695,0.7395833333333334,0.5220588235294118,0.6120689655172414,0.6583804051421893,0.18505942275042445,0.16298811544991512,589.0,0.8774834437086092
adult_bttwd,2,L1_age=very_old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,243,110,38,72,0.11311188811188805,0.25103021978021983,-0.13791833166833178,0.5,0.2,0.28863636363636364,0.7407407407407407,0.5263157894736842,0.6153846153846153,0.4853801169590643,0.42727272727272725,0.24545454545454545,110.0,0.8019005847953217
adult_bttwd,2,L1_age=very_old|L2_education=high|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=very_old|L2_education=high,L1_age=very_old|L2_education=high,305,142,79,63,0.3234701311316174,0.5115817473137159,-0.18811161618209848,0.6,0.2,0.25528169014084506,0.8484848484848485,0.7088607594936709,0.7724137931034484,0.5131605384769942,0.3873239436619718,0.4647887323943662,142.0,0.8665862969660438
adult_bttwd,2,L1_age=very_old|L2_education=top|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=very_old|L2_education=top,L1_age=very_old|L2_education=top,92,29,13,16,0.12241379310344835,0.4969078962326352,-0.37449410312918685,0.8,0.1,0.28448275862068967,1.0,0.5384615384615384,0.7000000000000001,0.3942307692307692,0.5862068965517241,0.2413793103448276,29.0,0.6730769230769231
adult_bttwd,2,L1_age=young|L2_education=high|L3_hours-per-week=normal_hours,L1_age=young|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,823,302,9,293,0.30734497290788676,0.40310685937685115,-0.09576188646896439,0.8,0.2,0.033112582781456956,1.0,0.2222222222222222,0.3636363636363636,0.5940462646947289,0.046357615894039736,0.006622516556291391,302.0,0.8832006067500947
adult_bttwd,2,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid,3,strong,[],L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,L1_age=mid|L2_education=mid|L3_hours-per-week=low_hours,274,89,3,86,0.4662921348314607,0.26212319790301447,0.20416893692844623,0.6,0.5,0.033707865168539325,1.0,0.3333333333333333,0.5,0.6666666666666666,0.0,0.011235955056179775,89.0,0.9341085271317828
adult_bttwd,2,L1_age=old|L2_education=high|L3_hours-per-week=high_hours,L1_age=old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,882,377,205,172,0.35229458949857795,0.4426408725991271,-0.09034628310054915,0.5,0.2,0.28050397877984085,0.7523809523809524,0.7707317073170732,0.7614457831325302,0.5714123652864436,0.2572944297082228,0.5570291777188329,377.0,0.8297220646625071
adult_bttwd,2,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high,3,strong,[],L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=high|L3_hours-per-week=normal_hours,695,302,140,162,0.5331362346263009,0.5115817473137159,0.021554487312585024,0.5,0.3,0.19619205298013245,0.8071428571428572,0.8071428571428572,0.8071428571428572,0.736904761904762,0.15562913907284767,0.46357615894039733,302.0,0.9053350970017636
adult_bttwd,2,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low,3,strong,[],L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=low|L3_hours-per-week=normal_hours,156,50,4,46,0.8271428571428571,0.6978260869565216,0.12931677018633547,0.5,0.4,0.03,1.0,0.75,0.8571428571428571,0.875,0.0,0.06,50.0,0.9782608695652174
adult_bttwd,2,L1_age=mid|L2_education=top|L3_hours-per-week=high_hours,L1_age=mid|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=mid|L2_education=top,L1_age=mid|L2_education=top,118,53,28,25,0.33301886792452834,0.4940254178753972,-0.16100654995086888,0.6,0.1,0.23113207547169812,0.9090909090909091,0.7142857142857143,0.8,0.47714285714285715,0.4716981132075472,0.41509433962264153,53.0,0.8528571428571428
adult_bttwd,3,ROOT,,0,strong,[],ROOT,ROOT,18234,7815,1882,5933,0.5014270498752446,,,0.5,0.3,0.15604606525911707,0.780550223928343,0.6482465462274176,0.7082728592162554,0.7548497184196249,0.10159948816378758,0.2,7815.0,0.9249749191870325
adult_bttwd,3,L1_age=young,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,3589,1536,29,1507,0.39761513157894735,0.5014270498752446,-0.10381191829629721,0.5,0.3,0.021484375,0.8888888888888888,0.27586206896551724,0.42105263157894735,0.6359403244628515,0.00390625,0.005859375,1536.0,0.9583552616525182
adult_bttwd,3,L1_age=old,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,6301,2660,950,1710,0.48200094193354803,0.5014270498752446,-0.019426107941696524,0.5,0.3,0.19614661654135337,0.7950819672131147,0.7147368421052631,0.7527716186252773,0.7366081871345029,0.14924812030075188,0.32105263157894737,2660.0,0.9061058787319174
adult_bttwd,3,L1_age=mid,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,4756,2047,384,1663,0.37733451851416533,0.5014270498752446,-0.12409253136107923,0.5,0.2,0.15559355153883733,0.7259786476868327,0.53125,0.6135338345864663,0.6766292092603728,0.1612115290669272,0.13727405959941377,2047.0,0.900976679945881
adult_bttwd,3,L1_age=very_old,ROOT,1,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,3588,1572,519,1053,0.35669348501181697,0.5014270498752446,-0.1447335648634276,0.6,0.2,0.20801526717557253,0.8607954545454546,0.5838150289017341,0.6957520091848449,0.6437593663027189,0.26208651399491095,0.22391857506361323,1572.0,0.8923774077916661
adult_bttwd,3,L1_age=old|L2_education=high,L1_age=old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2992,1276,531,745,0.4510502671199611,0.48200094193354803,-0.03095067481358693,0.5,0.3,0.23373824451410657,0.7528089887640449,0.7570621468926554,0.7549295774647887,0.7181283888825694,0.14028213166144202,0.41849529780564265,1276.0,0.879476484788736
adult_bttwd,3,L1_age=mid|L2_education=high,L1_age=mid,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2317,1028,246,782,0.36236292889989385,0.37733451851416533,-0.014971589614271474,0.5,0.2,0.1828793774319066,0.7164948453608248,0.5650406504065041,0.6318181818181818,0.6795791487326638,0.17315175097276264,0.188715953307393,1028.0,0.8941529952383924
adult_bttwd,3,L1_age=mid|L2_education=mid,L1_age=mid,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2012,828,70,758,0.18145456765999016,0.37733451851416533,-0.19587995085417517,0.5,0.3,0.10235507246376811,0.7368421052631579,0.2,0.31460674157303364,0.5742744063324539,0.06159420289855073,0.022946859903381644,828.0,0.857114587259706
adult_bttwd,3,L1_age=young|L2_education=mid,L1_age=young,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1659,703,8,695,-0.017069701280227598,0.39761513157894735,-0.41468483285917496,0.4,0.3,0.017069701280227598,0.0,0.0,0.0,0.5,0.0,0.0,703.0,0.9539568345323741
adult_bttwd,3,L1_age=very_old|L2_education=mid,L1_age=very_old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,1615,689,151,538,0.04190669280146039,0.35669348501181697,-0.31478679221035655,0.6,0.2,0.2187953555878084,0.9302325581395349,0.26490066225165565,0.4123711340206186,0.5014094389325192,0.3033381712626996,0.062409288824383166,689.0,0.8309842684458012
adult_bttwd,3,L1_age=young|L2_education=low,L1_age=young,2,weak,"[""invalid_structural_score""]",ROOT,ROOT,92,32,0,32,,0.39761513157894735,,,,,,,,,,,,
adult_bttwd,3,L1_age=mid|L2_education=top,L1_age=mid,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,303,142,68,74,0.36038322961021935,0.37733451851416533,-0.016951288903945982,0.6,0.2,0.2640845070422535,0.7868852459016393,0.7058823529411765,0.7441860465116278,0.6299682034976153,0.23943661971830985,0.4295774647887324,142.0,0.8573131955484897
adult_bttwd,3,L1_age=old|L2_education=low,L1_age=old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,172,80,2,78,-0.0375,0.48200094193354803,-0.519500941933548,0.9,0.8,0.0375,0.0,0.0,0.0,0.5,0.0,0.0,80.0,0.8717948717948718
adult_bttwd,3,L1_age=young|L2_education=high,L1_age=young,2,strong,[],L1_age=young|L2_education=high,L1_age=young|L2_education=high,1809,787,21,766,0.50283778060144,0.39761513157894735,0.10522264902249268,0.5,0.3,0.026683608640406607,0.8888888888888888,0.38095238095238093,0.5333333333333333,0.6865597413900286,0.007623888182973317,0.011435832274459974,787.0,0.958846201666045
adult_bttwd,3,L1_age=mid|L2_education=low,L1_age=mid,2,weak,"[""invalid_structural_score""]",ROOT,ROOT,124,49,0,49,,0.37733451851416533,,,,,,,,,,,,
adult_bttwd,3,L1_age=very_old|L2_education=high,L1_age=very_old,2,strong,[],L1_age=very_old|L2_education=high,L1_age=very_old|L2_education=high,1267,572,225,347,0.37068935965994787,0.35669348501181697,0.013995874648130902,0.6,0.2,0.22596153846153846,0.8142076502732241,0.6622222222222223,0.7303921568627451,0.6437912263848864,0.2674825174825175,0.31993006993006995,572.0,0.8855971821966058
adult_bttwd,3,L1_age=very_old|L2_education=low,L1_age=very_old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,289,121,10,111,0.31906729634002357,0.35669348501181697,-0.037626188671793404,0.4,0.2,0.08884297520661157,0.75,0.3,0.4285714285714285,0.631981981981982,0.04132231404958678,0.03305785123966942,121.0,0.9054054054054055
adult_bttwd,3,L1_age=old|L2_education=top,L1_age=old,2,strong,[],L1_age=old|L2_education=top,L1_age=old|L2_education=top,771,304,212,92,0.7389226594712589,0.48200094193354803,0.25692171753771087,0.5,0.3,0.13898026315789475,0.8918918918918919,0.9339622641509434,0.9124423963133641,0.7658941755537325,0.06907894736842106,0.7302631578947368,304.0,0.9169913863822805
adult_bttwd,3,L1_age=very_old|L2_education=top,L1_age=very_old,2,strong,[],L1_age=very_old|L2_education=top,L1_age=very_old|L2_education=top,417,190,133,57,0.6276126467247253,0.35669348501181697,0.2709191617129083,0.4,0.1,0.17763157894736842,0.8551724137931035,0.9323308270676691,0.8920863309352517,0.5714285714285714,0.1736842105263158,0.7631578947368421,190.0,0.8952644769819285
adult_bttwd,3,L1_age=young|L2_education=top,L1_age=young,2,weak,"[""insufficient_train_samples""]",ROOT,ROOT,29,14,0,14,,0.39761513157894735,,,,,,,,,,,,
adult_bttwd,3,L1_age=old|L2_education=mid,L1_age=old,2,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,2366,1000,205,795,0.2506669435215947,0.48200094193354803,-0.23133399841195335,0.5,0.3,0.17675,0.8229166666666666,0.3853658536585366,0.5249169435215947,0.6084061972695198,0.195,0.096,1000.0,0.8839607301733394
adult_bttwd,3,L1_age=old|L2_education=top|L3_hours-per-week=low_hours,L1_age=old|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=old|L2_education=top,L1_age=old|L2_education=top,68,33,14,19,0.6341642228739004,0.7389226594712589,-0.1047584365973585,0.5,0.3,0.1590909090909091,0.7647058823529411,0.9285714285714286,0.8387096774193549,0.8063909774436091,0.09090909090909091,0.5151515151515151,33.0,0.9323308270676691
adult_bttwd,3,L1_age=very_old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,441,170,14,156,-0.1661764705882353,0.04190669280146039,-0.20808316338969568,0.5,0.2,0.12205882352941176,0.0,0.0,0.0,0.46474358974358976,0.08823529411764706,0.0,170.0,0.7326007326007326
adult_bttwd,3,L1_age=old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=old|L2_education=top,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=old|L2_education=top,L1_age=old|L2_education=top,381,143,92,51,0.6378078443295835,0.7389226594712589,-0.10111481514167542,0.5,0.2,0.1590909090909091,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.6711423699914748,0.1888111888111888,0.6433566433566433,143.0,0.9106990622335891
adult_bttwd,3,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid,3,strong,[],L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,L1_age=old|L2_education=mid|L3_hours-per-week=low_hours,335,104,11,93,0.5384615384615384,0.2506669435215947,0.28779459493994375,0.4,0.3,0.0673076923076923,1.0,0.45454545454545453,0.625,0.7218963831867058,0.038461538461538464,0.04807692307692308,104.0,0.9648093841642228
adult_bttwd,3,L1_age=mid|L2_education=low|L3_hours-per-week=low_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,22,9,0,9,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=mid|L2_education=low|L3_hours-per-week=high_hours,L1_age=mid|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,20,8,0,8,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=very_old|L2_education=low|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,41,20,5,15,,0.31906729634002357,,,,,,,,,,,,
adult_bttwd,3,L1_age=young|L2_education=top|L3_hours-per-week=normal_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,12,8,0,8,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=very_old|L2_education=high|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=very_old|L2_education=high,L1_age=very_old|L2_education=high,302,133,30,103,0.0739348370927318,0.37068935965994787,-0.2967545225672161,0.6,0.1,0.21428571428571427,0.8333333333333334,0.3333333333333333,0.47619047619047616,0.49190938511326865,0.37593984962406013,0.09022556390977443,133.0,0.8326860841423949
adult_bttwd,3,L1_age=mid|L2_education=high|L3_hours-per-week=high_hours,L1_age=mid|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,614,253,96,157,0.13950524737631173,0.36236292889989385,-0.22285768152358212,0.7,0.2,0.2717391304347826,0.8979591836734694,0.4583333333333333,0.6068965517241378,0.5221602972399151,0.391304347826087,0.19367588932806323,253.0,0.8303476645435245
adult_bttwd,3,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top,3,strong,[],L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,L1_age=very_old|L2_education=top|L3_hours-per-week=high_hours,153,71,57,14,0.7984005729291,0.6276126467247253,0.17078792620437477,0.5,0.4,0.11971830985915492,0.9016393442622951,0.9649122807017544,0.9322033898305084,0.7324561403508771,0.028169014084507043,0.8591549295774648,71.0,0.8884711779448621
adult_bttwd,3,L1_age=young|L2_education=high|L3_hours-per-week=low_hours,L1_age=young|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=young|L2_education=high,L1_age=young|L2_education=high,849,384,1,383,-0.00390625,0.50283778060144,-0.50674403060144,0.4,0.2,0.00390625,0.0,0.0,0.0,0.5,0.0,0.0,384.0,0.9086161879895561
adult_bttwd,3,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid,3,strong,[],L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=mid|L3_hours-per-week=normal_hours,1322,542,41,501,0.28544564291796765,0.18145456765999016,0.10399107525797749,0.5,0.3,0.08164206642066421,0.9090909090909091,0.24390243902439024,0.38461538461538464,0.6099751716080035,0.03505535055350553,0.02029520295202952,542.0,0.8687746458302906
adult_bttwd,3,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high,3,strong,[],L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,L1_age=mid|L2_education=high|L3_hours-per-week=low_hours,293,138,19,119,0.7474424552429667,0.36236292889989385,0.38507952634307285,0.4,0.2,0.04710144927536232,0.9333333333333333,0.7368421052631579,0.8235294117647058,0.8474126492702344,0.057971014492753624,0.10869565217391304,138.0,0.9915966386554622
adult_bttwd,3,L1_age=old|L2_education=low|L3_hours-per-week=normal_hours,L1_age=old|L2_education=low,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,116,50,0,50,,-0.0375,,,,,,,,,,,,
adult_bttwd,3,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid,3,strong,[],L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=mid|L3_hours-per-week=normal_hours,907,426,102,324,0.12900441866887594,0.04190669280146039,0.08709772586741554,0.5,0.3,0.22711267605633803,0.9117647058823529,0.30392156862745096,0.4558823529411764,0.5686274509803921,0.19953051643192488,0.07981220657276995,426.0,0.8399146695715324
adult_bttwd,3,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high,3,strong,[],L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,L1_age=old|L2_education=high|L3_hours-per-week=normal_hours,1783,775,300,475,0.4518279569892473,0.4510502671199611,0.0007776898692862244,0.5,0.2,0.21419354838709678,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.6959649122807018,0.20129032258064516,0.3870967741935484,775.0,0.8908771929824562
adult_bttwd,3,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid,3,strong,[],L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,L1_age=young|L2_education=mid|L3_hours-per-week=low_hours,737,278,1,277,-0.00539568345323741,-0.017069701280227598,0.011674017826990186,0.4,0.2,0.00539568345323741,0.0,0.0,0.0,0.5,0.0,0.0,278.0,0.9819494584837545
adult_bttwd,3,L1_age=very_old|L2_education=low|L3_hours-per-week=low_hours,L1_age=very_old|L2_education=low,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,87,46,1,45,-0.03260869565217391,0.31906729634002357,-0.35167599199219746,0.2,0.1,0.03260869565217391,0.0,0.0,0.0,0.5,0.0,0.0,46.0,1.0
adult_bttwd,3,L1_age=young|L2_education=low|L3_hours-per-week=low_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,22,6,0,6,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=old|L2_education=mid|L3_hours-per-week=high_hours,L1_age=old|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,521,245,68,177,0.06400832177531199,0.2506669435215947,-0.1866586217462827,0.5,0.3,0.25612244897959185,0.7142857142857143,0.36764705882352944,0.48543689320388345,0.517156862745098,0.3306122448979592,0.14285714285714285,245.0,0.8188767032236623
adult_bttwd,3,L1_age=young|L2_education=high|L3_hours-per-week=high_hours,L1_age=young|L2_education=high,3,weak,"[""insufficient_improvement_over_parent""]",L1_age=young|L2_education=high,L1_age=young|L2_education=high,155,78,9,69,0.23222610722610718,0.50283778060144,-0.2706116733753329,0.4,0.3,0.125,1.0,0.2222222222222222,0.3636363636363636,0.6111111111111112,0.01282051282051282,0.02564102564102564,78.0,0.8921095008051529
adult_bttwd,3,L1_age=young|L2_education=low|L3_hours-per-week=high_hours,L1_age=young|L2_education=low,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,14,4,0,4,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high,3,strong,[],L1_age=old|L2_education=high|L3_hours-per-week=low_hours,L1_age=old|L2_education=high|L3_hours-per-week=low_hours,297,140,31,109,0.5652093596059113,0.4510502671199611,0.11415909248595024,0.5,0.3,0.13392857142857142,0.7777777777777778,0.6774193548387096,0.7241379310344828,0.7974252737496301,0.05,0.19285714285714287,140.0,0.9186149748446286
adult_bttwd,3,L1_age=young|L2_education=mid|L3_hours-per-week=normal_hours,L1_age=young|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,794,348,4,344,-0.01867816091954023,-0.017069701280227598,-0.0016084596393126337,0.3,0.1,0.015804597701149427,0.0,0.0,0.0,0.498546511627907,0.005747126436781609,0.0,348.0,0.9803779069767442
adult_bttwd,3,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top,3,strong,[],L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,L1_age=very_old|L2_education=top|L3_hours-per-week=normal_hours,173,84,61,23,0.6620000000000001,0.6276126467247253,0.03438735327527487,0.4,0.1,0.15476190476190477,0.890625,0.9344262295081968,0.9120000000000001,0.5541696364932288,0.19047619047619047,0.7619047619047619,84.0,0.8745545260156807
adult_bttwd,3,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top,3,strong,[],L1_age=old|L2_education=top|L3_hours-per-week=high_hours,L1_age=old|L2_education=top|L3_hours-per-week=high_hours,322,128,106,22,0.8195455194063926,0.7389226594712589,0.08062285993513374,0.5,0.3,0.10546875,0.911504424778761,0.9716981132075472,0.9406392694063926,0.7131217838765008,0.03125,0.8828125,128.0,0.8876500857632933
adult_bttwd,3,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top,3,strong,[],L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=top|L3_hours-per-week=normal_hours,145,65,36,29,0.5442307692307693,0.36038322961021935,0.18384753962054995,0.2,0.1,0.2423076923076923,0.75,0.9166666666666666,0.8250000000000001,0.6997126436781609,0.07692307692307693,0.676923076923077,65.0,0.8620689655172414
adult_bttwd,3,L1_age=young|L2_education=low|L3_hours-per-week=normal_hours,L1_age=young|L2_education=low,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,56,22,0,22,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=mid|L2_education=low|L3_hours-per-week=normal_hours,L1_age=mid|L2_education=low,3,weak,"[""invalid_structural_score""]",ROOT,ROOT,82,32,0,32,,0.5014270498752446,,,,,,,,,,,,
adult_bttwd,3,L1_age=young|L2_education=mid|L3_hours-per-week=high_hours,L1_age=young|L2_education=mid,3,weak,"[""insufficient_improvement_over_parent""]",ROOT,ROOT,128,77,3,74,-0.05844155844155844,-0.017069701280227598,-0.04137185716133084,0.4,0.2,0.05844155844155844,0.0,0.0,0.0,0.5,0.0,0.0,77.0,0.8198198198198199
adult_bttwd,3,L1_age=young|L2_education=top|L3_hours-per-week=high_hours,L1_age=young|L2_education=top,3,weak,"[""insufficient_train_samples""]",ROOT,ROOT,7,2,0,2,,0.5014270498752446,,,,,,,,,,,,
